"fedlawman","July 2012"," I don't know which diesel it is. The engine cover says Ford Duratorq, FWIW - no other info to be found in the car. Yes, it's a 5 door.There is some torque to be had between about 1800 and 3500 RPM, but nowhere else. Redline is 4500. If I had to put numbers on the car, my seat of the pants guess would be 0-60 in maybe 11 or 12 secs.Steering is light with little feedback, but the car tracks beautifully. Ride is Euro firm and compliant - much better than the current Fusion. Body roll and rebound are very tightly controlled. Clutch is light and shifter is effortless with short throws with a smidge of cable notchiness, but not in a bad way.The cabin is laid out very well with high quality materials and the cabin is very quiet on the highway - and I do mean quiet. The ride is serene with very little wind or road noise, and a very rigid chassis with zero flex. Squeaks and rattles are non-existent.I haven't pushed the car so I can't comment on sporting capabilities, but as a touring car, it is outstanding. "
"alltorque","July 2012"," I don't know which diesel it is.Knowing how rental companies operate here in Europe it's probably the 1.8 TDCi engine rated at either 100bhp or 125bhp. Could be the 2.0 at 115bhp but unlikely to be anything more exotic. 0-60 for that bunch is, indeed, in the 11 to 12 seconds bracket.The other engines on offer in our Mondeo are 2.0 TDCi's with either 140 or 175bhp; the latter showing circa 8.4secs for 0-60. However, 0-60 dashes are not what diesels are about, really. Economy, stressless driving, good mid-range punch, (40-70 is usually pretty fair). The Mondeo is rated highly here in Europe and seen as a good, and cheaper, BMW 3 series competitor without the sporting pretentitions, (which in the case of the cooking-end of the 3 series really are pretentions). Glad you're enjoying it.  "
"fedlawman","July 2012"," You're right, I am noticing that 0-60 really isn't important here because of the way the roads are designed here - and all the small towns one passes through. The registration paper I found says 1560 cc - don't know if it's accurate though. Yes, midrange pull isn't bad, and it got above 160 kph with little fuss. My only real complaint is the throttle response, which is very lethargic. It's as though the flywheel weighs 40 lbs. I'm sure it's programmed into the fly-by-wire, but it makes downshifting more difficult and heel-and-toe immpossible. It's the same effect I notice on many new cars I've driven. Other than that, a very nice car. "
"sweendogy","July 2012"," The new caddy that zigs. Hosts it's time to update the list of cars again.""http://www.caranddriver.com/reviews/2013-cadillac-ats-first-drive-review "
"billyperksii","July 2012"," I dont see any breakthrough here- same old Caddy with two poor choice of motors. Why even bother with the 3.6- the CTS has it. "
"sweendogy","July 2012"," Same old caddy? Did you read the article? It may be the same engine - but correct me if I'm wrong most cars here have engines recycled within a line- even the beloved Tl and BMW. "
"flightnurse","July 2012"," Bill, Caddy thinks the ATS is a 3series fighter, the interior room is smaller then the current 3 Series, the standard engine in the ATS only makes 202hp, BMW 240hp.This is what Caddy says about the ATS "" 2.0L Turbo direct-injected four-cylinder 272HP engine providing a 0-60 time of 5.7 seconds and 32 MPG highway.2 A 6-speed automatic transmission is standard""OK the standard 2L turbo in the BMW only makes 240hp, but is faster 0-60 and getting better highway mileage, and comes with a 8 speed auto... Once again the caddy falls short, the 3.6l 0-60 is about the same as the turbo 4 in the BMW.... So the turbo 6 in the BMW is even faster and gets about the same mileage as the turbo 4 Caddy.. Not too sure I would be boasting these numbers since caddy says that ATS can hold itself up against the 3 series...I laugh that Caddy thinks the ATS is the same size as the 3 series but it is not, the interior volume is less, and also caddy thinks the CTS competes with the 5 series... Hardly. BTW, you can now build a ATS... Now I wonder how the ATS hold up against the G25 since that is what it should be crossed shopped to. "
"billyperksii","July 2012"," No you are not wrong- put G on the list too.My point is, just another boring entry level car to add to the ever increasing list. "
"stickguy","July 2012"," if you are in the 5s 0-60, that is fast by any measure. so haggling over .1-.2 seconds seems petty, and even statistically insignificant. and what is the MPG difference, 1 mpg?size wise, it has almost the identical footprint I thought? and some cars feel more or less roomy than the CG rating, depending on how they are laid out.at least they offer the V6, most likely for the customers that just won't do a 4 cyl.anyway, as this thread proves, there is a lot of personal opinion involved with this class of car, but from seeing one in person (at the auto show) and reading about them, it sounds like it very much is a strong competitor (probably with a little more American flavor), and that some people will like it and some won't.but I don't think you can use those few #s on paper to say it is a loser entry. "
"m6user","July 2012"," Exactly. Gee, the Cad has more 30 more HP, a little more torque and weighs less than the 3(very little) so those are huge pluses on it's side, right? I don't think so. These very small differences don't mean beans....whichever side has the plus or minus. Love it when a brand new car comes out that nobody has driven or even sat in most cases and ""decide"" that a few small stats automatically make it a loser. Pretty close minded don't you think?  "
